"日期","收市","開市","高","低","成交量","升跌（%）"
"2002年2月1日","119.980","120.450","120.550","119.850","0.84K","-0.51%"
"2002年1月31日","120.590","120.010","120.600","119.760","1.03K","0.45%"
"2002年1月30日","120.050","119.750","120.240","119.510","2.41K","0.13%"
"2002年1月29日","119.890","120.100","120.370","119.710","1.41K","-0.37%"
"2002年1月28日","120.330","119.950","120.800","120.040","0.55K","0.12%"
"2002年1月25日","120.180","118.790","120.300","118.730","1.90K","1.03%"
"2002年1月24日","118.960","118.740","119.010","118.670","0.47K","0.10%"
"2002年1月23日","118.840","117.910","118.970","117.920","1.10K","0.67%"
"2002年1月22日","118.050","118.110","118.540","118.040","0.68K","0.16%"
"2002年1月18日","117.860","118.370","118.450","117.850","0.00K","-0.28%"
"2002年1月17日","118.190","117.980","118.400","118.050","0.25K","0.20%"
"2002年1月16日","117.950","117.820","118.070","117.780","0.77K","0.21%"
